"			","			조사완료",가중치적용,"	이재명","	윤석열","	심상정","	안철수",김동연,기타,없음,모름
전체,800,800,40.70%,27.10%,3.80%,7.80%,0.70%,3.20%,11.80%,5.00%
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
