"			","			조사완료",가중치적용,"	이재명","	윤석열","	심상정","	안철수",허경영,김동연,기타,없음,모름
전체,810,810,42.30%,31.90%,3.90%,7.90%,4.00%,0.60%,1.30%,6.30%,1.60%
