"			","			조사완료",가중치적용,"	이재명","	윤석열","	심상정","	안철수",기타,없음,모름,
전체,529,529,9.50%,79.30%,3.40%,4.00%,1.50%,1.40%,0.90%,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
