"lee","yoon","sim","ahn","sample_size","date"
0.446876299743386,0.48482908689769,0.0281904881485825,0.0401041252103412,1000,2021-12-11
0.443148134510407,0.486212499194521,0.0313906711712126,0.0392486951238597,500,2021-12-10
0.443148134510407,0.486212499194521,0.0313906711712126,0.0392486951238597,500,2021-12-11
0.41278427169508,0.462694797582763,0.0538734635093948,0.0706474672127618,500,2021-12-11
0.41278427169508,0.462694797582763,0.0538734635093948,0.0706474672127618,500,2021-12-12
0.428311359434494,0.492020363121937,0.0451708999153237,0.0344973775282453,333.333333333333,2021-12-10
0.428311359434494,0.492020363121937,0.0451708999153237,0.0344973775282453,333.333333333333,2021-12-11
0.428311359434494,0.492020363121937,0.0451708999153237,0.0344973775282453,333.333333333333,2021-12-12
0.366826504176156,0.546420362981586,0.0442641228795812,0.0424890099626762,500,2021-12-11
0.366826504176156,0.546420362981586,0.0442641228795812,0.0424890099626762,500,2021-12-12
0.48256332802097,0.416281412523478,0.0460393670575014,0.0551158923980508,333.333333333333,2021-12-07
0.48256332802097,0.416281412523478,0.0460393670575014,0.0551158923980508,333.333333333333,2021-12-08
0.48256332802097,0.416281412523478,0.0460393670575014,0.0551158923980508,333.333333333333,2021-12-09
0.418989400171266,0.498621223616898,0.0357616658014651,0.0466277104103718,500,2021-12-11
0.418989400171266,0.498621223616898,0.0357616658014651,0.0466277104103718,500,2021-12-12
0.456741574297586,0.469721239226732,0.0323676105673078,0.0411695759083741,333.333333333333,2021-12-11
0.456741574297586,0.469721239226732,0.0323676105673078,0.0411695759083741,333.333333333333,2021-12-12
0.456741574297586,0.469721239226732,0.0323676105673078,0.0411695759083741,333.333333333333,2021-12-13
0.438205031189626,0.485559242430838,0.0359219215800511,0.0403138047994857,1000,2021-12-13
0.441977130040721,0.48654275708022,0.0329916167994926,0.0384884960795669,500,2021-12-14
0.441977130040721,0.48654275708022,0.0329916167994926,0.0384884960795669,500,2021-12-15
0.469527074867525,0.442962978707011,0.0463320771058858,0.0411778693195781,500,2021-12-14
0.469527074867525,0.442962978707011,0.0463320771058858,0.0411778693195781,500,2021-12-15
0.398789004650973,0.508103283059981,0.0493924093309092,0.0437153029581367,1000,2021-12-14
0.450168830916038,0.472474663912549,0.033318486441429,0.0440380187299839,500,2021-12-15
0.450168830916038,0.472474663912549,0.033318486441429,0.0440380187299839,500,2021-12-16
0.464416214861424,0.421425462028573,0.0565251230097484,0.0576332001002546,319,2021-12-14
0.464416214861424,0.421425462028573,0.0565251230097484,0.0576332001002546,319,2021-12-15
0.464416214861424,0.421425462028573,0.0565251230097484,0.0576332001002546,319,2021-12-16
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-12
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-13
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-14
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-15
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-16
0.424366493058269,0.495701462016373,0.0361697805301121,0.0437622643952467,500,2021-12-17
0.444743229529962,0.480030291375215,0.0361964549964472,0.0390300240983753,500,2021-12-17
0.444743229529962,0.480030291375215,0.0361964549964472,0.0390300240983753,500,2021-12-18
0.46558868694277,0.432476908620018,0.0487004652655222,0.0532339391716899,504,2021-12-17
0.46558868694277,0.432476908620018,0.0487004652655222,0.0532339391716899,504,2021-12-18
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-17
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-18
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-19
0.441890558303309,0.474624965693631,0.0287332628714577,0.0547512131316022,500.5,2021-12-17
0.441890558303309,0.474624965693631,0.0287332628714577,0.0547512131316022,500.5,2021-12-18
0.415593238023304,0.48007834384647,0.0601755138054378,0.044152904324789,501,2021-12-18
0.415593238023304,0.48007834384647,0.0601755138054378,0.044152904324789,501,2021-12-19
0.441024333719583,0.43115527230591,0.0603626882966396,0.0674577056778679,507,2021-12-18
0.441024333719583,0.43115527230591,0.0603626882966396,0.0674577056778679,507,2021-12-19
0.477054854648975,0.421293486167198,0.0549298954074594,0.0467217637763676,334.333333333333,2021-12-17
0.477054854648975,0.421293486167198,0.0549298954074594,0.0467217637763676,334.333333333333,2021-12-18
0.477054854648975,0.421293486167198,0.0549298954074594,0.0467217637763676,334.333333333333,2021-12-19
0.435984262532696,0.47196806638083,0.042712706365051,0.0493349647214237,513.5,2021-12-20
0.435984262532696,0.47196806638083,0.042712706365051,0.0493349647214237,513.5,2021-12-21
0.409670587006943,0.437985536753501,0.0585676960978071,0.0937761801417488,500.5,2021-12-20
0.409670587006943,0.437985536753501,0.0585676960978071,0.0937761801417488,500.5,2021-12-21
0.423182699823409,0.479349409914213,0.04081145239267,0.0566564378697083,334.333333333333,2021-12-18
0.423182699823409,0.479349409914213,0.04081145239267,0.0566564378697083,334.333333333333,2021-12-19
0.423182699823409,0.479349409914213,0.04081145239267,0.0566564378697083,334.333333333333,2021-12-20
0.478197772074336,0.384297020922076,0.0581437536113089,0.0793614533922788,333.333333333333,2021-12-20
0.478197772074336,0.384297020922076,0.0581437536113089,0.0793614533922788,333.333333333333,2021-12-21
0.478197772074336,0.384297020922076,0.0581437536113089,0.0793614533922788,333.333333333333,2021-12-22
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-17
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-18
0.435274544147391,0.441238994936477,0.0622633935543661,0.0612230673617663,333.333333333333,2021-12-19
0.446629630833376,0.454263918617123,0.0324187355195773,0.0666877150299243,500,2021-12-22
0.446629630833376,0.454263918617123,0.0324187355195773,0.0666877150299243,500,2021-12-23
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-19
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-20
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-21
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-22
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-23
0.448024095585286,0.455305616208536,0.0330631837602237,0.0636071044459537,515,2021-12-24
0.449367060466068,0.456472345855769,0.0313735254754272,0.0627870682027363,500,2021-12-24
0.449367060466068,0.456472345855769,0.0313735254754272,0.0627870682027363,500,2021-12-25
0.506599130702625,0.382570245388275,0.0545412231767001,0.0562894007324002,505,2021-12-24
0.506599130702625,0.382570245388275,0.0545412231767001,0.0562894007324002,505,2021-12-25
0.425373879763635,0.422940645009231,0.0571361230983339,0.0945493521287998,502,2021-12-23
0.425373879763635,0.422940645009231,0.0571361230983339,0.0945493521287998,502,2021-12-24
0.446540551528848,0.425330098230005,0.042023849574828,0.0861055006663188,500,2021-12-24
0.446540551528848,0.425330098230005,0.042023849574828,0.0861055006663188,500,2021-12-25
0.459075609844801,0.440508969496321,0.0241063645823679,0.0763090560765097,500,2021-12-24
0.459075609844801,0.440508969496321,0.0241063645823679,0.0763090560765097,500,2021-12-25
0.473595403987523,0.419319259506959,0.0225119093954029,0.0845734271101146,503,2021-12-25
0.473595403987523,0.419319259506959,0.0225119093954029,0.0845734271101146,503,2021-12-26
0.454062548000579,0.442996584292608,0.0405586245230331,0.0623822431837796,500,2021-12-25
0.454062548000579,0.442996584292608,0.0405586245230331,0.0623822431837796,500,2021-12-26
0.470874917546461,0.398995139153751,0.0523239435803326,0.0778059997194551,507,2021-12-25
0.470874917546461,0.398995139153751,0.0523239435803326,0.0778059997194551,507,2021-12-26
0.480795299335837,0.376362793004511,0.0535686063887608,0.0892733012708908,500,2021-12-26
0.480795299335837,0.376362793004511,0.0535686063887608,0.0892733012708908,500,2021-12-27
0.502593315483291,0.414198846941026,0.0237880667171021,0.0594197708585807,333.333333333333,2021-12-25
0.502593315483291,0.414198846941026,0.0237880667171021,0.0594197708585807,333.333333333333,2021-12-26
0.502593315483291,0.414198846941026,0.0237880667171021,0.0594197708585807,333.333333333333,2021-12-27
0.44218636839598,0.454452742794969,0.0385636438260537,0.0647972449829972,1004,2021-12-27
0.440426246911147,0.369150771664128,0.0790200215878339,0.111402959836892,504,2021-12-27
0.440426246911147,0.369150771664128,0.0790200215878339,0.111402959836892,504,2021-12-28
0.485469549091558,0.427531725222271,0.0368772200318973,0.0501215056542738,501,2021-12-27
0.485469549091558,0.427531725222271,0.0368772200318973,0.0501215056542738,501,2021-12-28
0.490742257905948,0.406167321127177,0.0380232580789684,0.0650671628879068,500,2021-12-28
0.490742257905948,0.406167321127177,0.0380232580789684,0.0650671628879068,500,2021-12-29
0.444397982560395,0.442363101114601,0.0439176610938494,0.0693212552311547,344.666666666667,2021-12-26
0.444397982560395,0.442363101114601,0.0439176610938494,0.0693212552311547,344.666666666667,2021-12-27
0.444397982560395,0.442363101114601,0.0439176610938494,0.0693212552311547,344.666666666667,2021-12-28
0.49457979081678,0.360669487971329,0.0619543253650539,0.0827963958468362,333.333333333333,2021-12-27
0.49457979081678,0.360669487971329,0.0619543253650539,0.0827963958468362,333.333333333333,2021-12-28
0.49457979081678,0.360669487971329,0.0619543253650539,0.0827963958468362,333.333333333333,2021-12-29
0.466116652669304,0.436042908277606,0.0229126340041588,0.0749278050489309,1001,2021-12-29
0.445231621728943,0.44582106727891,0.0380091139081027,0.0709381970840443,753.25,2021-12-26
0.445231621728943,0.44582106727891,0.0380091139081027,0.0709381970840443,753.25,2021-12-27
0.445231621728943,0.44582106727891,0.0380091139081027,0.0709381970840443,753.25,2021-12-28
0.445231621728943,0.44582106727891,0.0380091139081027,0.0709381970840443,753.25,2021-12-29
0.48083473875193,0.371674024232758,0.0549122829953792,0.092578954019933,504.5,2021-12-28
0.48083473875193,0.371674024232758,0.0549122829953792,0.092578954019933,504.5,2021-12-29
0.449968917861683,0.46620640548742,0.0193278445736836,0.0644968320772132,500,2021-12-29
0.449968917861683,0.46620640548742,0.0193278445736836,0.0644968320772132,500,2021-12-30
0.453860050624531,0.433461506848626,0.0495392407214918,0.0631392018053511,400.4,2021-12-25
0.453860050624531,0.433461506848626,0.0495392407214918,0.0631392018053511,400.4,2021-12-26
0.453860050624531,0.433461506848626,0.0495392407214918,0.0631392018053511,400.4,2021-12-27
0.453860050624531,0.433461506848626,0.0495392407214918,0.0631392018053511,400.4,2021-12-28
0.453860050624531,0.433461506848626,0.0495392407214918,0.0631392018053511,400.4,2021-12-29
0.436397463703916,0.425485648664228,0.0501450049007843,0.0879718827310714,505,2021-12-29
0.436397463703916,0.425485648664228,0.0501450049007843,0.0879718827310714,505,2021-12-30
0.439501314808485,0.426412443444394,0.0499600308986723,0.0841262108484485,336.666666666667,2021-12-28
0.439501314808485,0.426412443444394,0.0499600308986723,0.0841262108484485,336.666666666667,2021-12-29
0.439501314808485,0.426412443444394,0.0499600308986723,0.0841262108484485,336.666666666667,2021-12-30
0.503865390865966,0.355215500512231,0.0572437164255455,0.0836753921962579,513.5,2021-12-29
0.503865390865966,0.355215500512231,0.0572437164255455,0.0836753921962579,513.5,2021-12-30
0.484848522792014,0.357776706505475,0.050930650422283,0.106444120280228,335.666666666667,2021-12-29
0.484848522792014,0.357776706505475,0.050930650422283,0.106444120280228,335.666666666667,2021-12-30
0.484848522792014,0.357776706505475,0.050930650422283,0.106444120280228,335.666666666667,2021-12-31
0.493026781534261,0.380715851465524,0.037931026939047,0.0883263400611674,340.333333333333,2021-12-28
0.493026781534261,0.380715851465524,0.037931026939047,0.0883263400611674,340.333333333333,2021-12-29
0.493026781534261,0.380715851465524,0.037931026939047,0.0883263400611674,340.333333333333,2021-12-30
0.439394772569247,0.382797062823751,0.0506001806101887,0.127207983996813,337.666666666667,2021-12-27
0.439394772569247,0.382797062823751,0.0506001806101887,0.127207983996813,337.666666666667,2021-12-28
0.439394772569247,0.382797062823751,0.0506001806101887,0.127207983996813,337.666666666667,2021-12-29
0.447935829016049,0.375005037734255,0.0589135394795858,0.11814559377011,502.5,2021-12-29
0.447935829016049,0.375005037734255,0.0589135394795858,0.11814559377011,502.5,2021-12-30
0.490107664248914,0.364761320434915,0.0355897160050764,0.109541299311094,501.5,2021-12-30
0.490107664248914,0.364761320434915,0.0355897160050764,0.109541299311094,501.5,2021-12-31
0.504708826030329,0.350757445365544,0.0411502071832075,0.10338352142092,333.333333333333,2021-12-29
0.504708826030329,0.350757445365544,0.0411502071832075,0.10338352142092,333.333333333333,2021-12-30
0.504708826030329,0.350757445365544,0.0411502071832075,0.10338352142092,333.333333333333,2021-12-31
0.483538250616945,0.39031971483411,0.0414532492459556,0.0846887853029888,500,2021-12-31
0.483538250616945,0.39031971483411,0.0414532492459556,0.0846887853029888,500,2022-01-01
0.441323346497008,0.446289922225862,0.0198880670509488,0.0924986642261816,501,2021-12-31
0.441323346497008,0.446289922225862,0.0198880670509488,0.0924986642261816,501,2022-01-01
0.458596248595384,0.421276687699888,0.0335162935430893,0.0866107701616389,250,2021-12-28
0.458596248595384,0.421276687699888,0.0335162935430893,0.0866107701616389,250,2021-12-29
0.458596248595384,0.421276687699888,0.0335162935430893,0.0866107701616389,250,2021-12-30
0.458596248595384,0.421276687699888,0.0335162935430893,0.0866107701616389,250,2021-12-31
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-26
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-27
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-28
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-29
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-30
0.455896440747357,0.437325245597061,0.0335741417642599,0.0732041718913223,506.166666666667,2021-12-31
0.454080959732935,0.392369750767802,0.0449642061909602,0.108585083308303,503,2021-12-30
0.454080959732935,0.392369750767802,0.0449642061909602,0.108585083308303,503,2021-12-31
0.458869215704644,0.41424543747184,0.0239814331535534,0.102903913669963,501,2021-12-31
0.458869215704644,0.41424543747184,0.0239814331535534,0.102903913669963,501,2022-01-01
0.462293488145993,0.352048779012837,0.0672141861985072,0.118443546642663,505,2021-12-30
0.462293488145993,0.352048779012837,0.0672141861985072,0.118443546642663,505,2021-12-31
0.480193128735449,0.364049568599103,0.0518287427014958,0.103928559963952,337.333333333333,2021-12-30
0.480193128735449,0.364049568599103,0.0518287427014958,0.103928559963952,337.333333333333,2021-12-31
0.480193128735449,0.364049568599103,0.0518287427014958,0.103928559963952,337.333333333333,2022-01-01
0.458851384557442,0.422828548201155,0.0262167984089876,0.0921032688324155,500,2021-12-31
0.458851384557442,0.422828548201155,0.0262167984089876,0.0921032688324155,500,2022-01-01
0.477988932176037,0.363242353656713,0.0416800297458949,0.117088684421354,506,2022-01-01
0.477988932176037,0.363242353656713,0.0416800297458949,0.117088684421354,506,2022-01-02
0.421971173531148,0.41494585135592,0.044249377181816,0.118833597931117,1003,2022-01-02
0.45126276685609,0.350113029872523,0.0434469071571187,0.155177296114268,500.5,2022-01-03
0.45126276685609,0.350113029872523,0.0434469071571187,0.155177296114268,500.5,2022-01-04
0.424840541788687,0.410489027225003,0.0255585032806454,0.139111927705664,1000,2022-01-04
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-03
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-04
0.435689316614958,0.387992687782315,0.0379010590965479,0.138416936506179,501.5,2022-01-04
0.435689316614958,0.387992687782315,0.0379010590965479,0.138416936506179,501.5,2022-01-05
0.446873658796796,0.410405130701812,0.0401249183494897,0.102596292151903,500.5,2022-01-04
0.446873658796796,0.410405130701812,0.0401249183494897,0.102596292151903,500.5,2022-01-05
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-03
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-04
0.466774386442576,0.353007035712923,0.0292624588099085,0.150956119034593,333.333333333333,2022-01-03
0.466774386442576,0.353007035712923,0.0292624588099085,0.150956119034593,333.333333333333,2022-01-04
0.466774386442576,0.353007035712923,0.0292624588099085,0.150956119034593,333.333333333333,2022-01-05
0.430057889742961,0.400547980255653,0.0310664292796299,0.138327700721756,333.333333333333,2022-01-04
0.430057889742961,0.400547980255653,0.0310664292796299,0.138327700721756,333.333333333333,2022-01-05
0.430057889742961,0.400547980255653,0.0310664292796299,0.138327700721756,333.333333333333,2022-01-06
0.442843860252442,0.316367990014393,0.0513672894934597,0.189420860239706,319.333333333333,2022-01-04
0.442843860252442,0.316367990014393,0.0513672894934597,0.189420860239706,319.333333333333,2022-01-05
0.442843860252442,0.316367990014393,0.0513672894934597,0.189420860239706,319.333333333333,2022-01-06
0.486713751579119,0.321599036228045,0.0381420901422226,0.153545122050613,503,2022-01-05
0.486713751579119,0.321599036228045,0.0381420901422226,0.153545122050613,503,2022-01-06
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-03
0.495367202194903,0.33005126752083,0.0399097347573046,0.134671795526963,500.5,2022-01-04
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-02
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-03
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-04
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-05
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-06
0.45507770309973,0.387298886917786,0.0318628411111049,0.125760568871379,507,2022-01-07
0.416185127209599,0.407855007740281,0.0314710206691967,0.144488844380923,500.5,2022-01-07
0.416185127209599,0.407855007740281,0.0314710206691967,0.144488844380923,500.5,2022-01-08
0.416830821942064,0.390538680147319,0.0251356771017777,0.167494820808839,500.5,2022-01-07
0.416830821942064,0.390538680147319,0.0251356771017777,0.167494820808839,500.5,2022-01-08
0.435535189165975,0.358580427280716,0.0467043543689377,0.159180029184371,501.5,2022-01-07
0.435535189165975,0.358580427280716,0.0467043543689377,0.159180029184371,501.5,2022-01-08
0.446365774003919,0.345814500326584,0.0400613977792293,0.167758327890268,501,2022-01-07
0.446365774003919,0.345814500326584,0.0400613977792293,0.167758327890268,501,2022-01-08
0.409733275779894,0.414720865819552,0.018544122804651,0.157001735595903,500,2022-01-07
0.409733275779894,0.414720865819552,0.018544122804651,0.157001735595903,500,2022-01-08
0.384164656988543,0.446734047500947,0.0248209517644109,0.144280343746099,1003,2022-01-08
0.416136518332324,0.416881495098696,0.0352529437301362,0.131729042838844,508.5,2022-01-08
0.416136518332324,0.416881495098696,0.0352529437301362,0.131729042838844,508.5,2022-01-09
0.408359340626774,0.439342404920451,0.0255004456764822,0.126797808776293,338,2022-01-08
0.408359340626774,0.439342404920451,0.0255004456764822,0.126797808776293,338,2022-01-09
0.408359340626774,0.439342404920451,0.0255004456764822,0.126797808776293,338,2022-01-10
0.393666466010609,0.428714754327192,0.0356055450865438,0.142013234575656,505,2022-01-08
0.393666466010609,0.428714754327192,0.0356055450865438,0.142013234575656,505,2022-01-09
0.404251978224639,0.428814776230766,0.033201253155359,0.133731992389236,505.5,2022-01-10
0.404251978224639,0.428814776230766,0.033201253155359,0.133731992389236,505.5,2022-01-11
0.449729637360089,0.345295201826016,0.0394253420728209,0.165549818741074,333.333333333333,2022-01-10
0.449729637360089,0.345295201826016,0.0394253420728209,0.165549818741074,333.333333333333,2022-01-11
0.449729637360089,0.345295201826016,0.0394253420728209,0.165549818741074,333.333333333333,2022-01-12
0.380306732771603,0.450438082185121,0.0288477900261495,0.140407395017126,501.5,2022-01-11
0.380306732771603,0.450438082185121,0.0288477900261495,0.140407395017126,501.5,2022-01-12
0.406131425138865,0.453245975909725,0.0261749892271834,0.114447609724227,500,2022-01-12
0.406131425138865,0.453245975909725,0.0261749892271834,0.114447609724227,500,2022-01-13
0.390011674110251,0.453544538337135,0.0292602469770481,0.127183540575566,333.333333333333,2022-01-11
0.390011674110251,0.453544538337135,0.0292602469770481,0.127183540575566,333.333333333333,2022-01-12
0.390011674110251,0.453544538337135,0.0292602469770481,0.127183540575566,333.333333333333,2022-01-13
0.426861320844882,0.349804071490012,0.0343113829685559,0.18902322469655,319.333333333333,2022-01-11
0.426861320844882,0.349804071490012,0.0343113829685559,0.18902322469655,319.333333333333,2022-01-12
0.426861320844882,0.349804071490012,0.0343113829685559,0.18902322469655,319.333333333333,2022-01-13
0.40618790772574,0.448537273762267,0.0313529460146229,0.11392187249737,1001,2022-01-13
0.427168758568791,0.380947388119624,0.0261818461738564,0.165702007137728,336,2022-01-10
0.427168758568791,0.380947388119624,0.0261818461738564,0.165702007137728,336,2022-01-11
0.427168758568791,0.380947388119624,0.0261818461738564,0.165702007137728,336,2022-01-12
0.378623536556305,0.460185436339856,0.0267612114529946,0.134429815650845,500.5,2022-01-13
0.378623536556305,0.460185436339856,0.0267612114529946,0.134429815650845,500.5,2022-01-14
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-09
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-10
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-11
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-12
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-13
0.397936167752684,0.44006263018871,0.0223354516722683,0.139665750386338,505.166666666667,2022-01-14
0.362206462828181,0.480635200989434,0.0318875869585953,0.12527074922379,500,2022-01-14
0.362206462828181,0.480635200989434,0.0318875869585953,0.12527074922379,500,2022-01-15
0.398539995594342,0.455668887395982,0.039776955339559,0.106014161670117,502,2022-01-14
0.398539995594342,0.455668887395982,0.039776955339559,0.106014161670117,502,2022-01-15
0.431265693620512,0.394513860405558,0.0266203819489601,0.14760006402497,500.5,2022-01-14
